NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
ALLAIS,Clementine,1106353,A Royal Christmas Engagement,"A Manhattan ad agency boss, John Holiday, entrusts Lauren to deliver the big pre-holiday client pitch, but only winds up annoying her when she’s teamed up with a European consultant. To Lauren's surprise, this consultant turns out to be the handsome Prince Edward of Candashire, masquerading as his consultant pal to escape his royal duties for an incognito American Christmas.",https://a.ltrbxd.com/resized/film-poster/6/6/9/6/7/2/669672-a-royal-christmas-engagement-0-230-0-345-crop.jpg?v=1692796116,2,1,1,1,1,1,1,0,0,1,2
ALLAIS,Clementine,1145662,Late Bloomer,"Botanist Jenny fled her small town and cruel high school popular couple Shane and Allison to track rare flowers around the globe. Now back, she’s shocked to find Shane has become the local guidance counselor, and even more surprised when he’s determined to make it up to her",https://a.ltrbxd.com/resized/film-poster/3/1/7/2/1/3/317213-late-bloomer-0-230-0-345-crop.jpg?v=652dbc2eb4,2,1,1,1,0,0,0,0,1,1,2
ALLAIS,Clementine,1161459,A Second Chance at Love,"The film centers around Alicia and Arnold’s picture-perfect marriage, but underneath the surface, there is something amiss. Arnold is ready to grow their family, but Alicia is hesitant to the idea. Rather than face the problem head on, Alicia, the self-proclaimed ""love doctor,"" immerses herself in her divorced parents, Jack and Brenda’s, dating affairs by setting them each up on a blind date dating app.",https://a.ltrbxd.com/resized/film-poster/8/3/8/3/9/8/838398-a-second-chance-at-love-0-230-0-345-crop.jpg?v=2d3f9b516d,8,4,4,1,1,1,0,0,1,1,2
ALLAIS,Clementine,1366974,Bad Day at the Office,"Wallace D. Popple is having a bad day. Today, life kicks Wallace D. Popple in the balls... Literally. The narrator chronicles Wallace’s pitiful existence in the corporate mincer against a backdrop of painful mishaps and begs the question; Is Wallace’s luckless day just desserts for a spineless existence in a job he despises? Within this off-kilter tale about happiness lies a twist for the twisted.",https://a.ltrbxd.com/resized/film-poster/2/0/9/4/6/4/209464-bad-day-at-the-office-0-230-0-345-crop.jpg?v=801213422a,2,1,1,1,1,0,0,0,0,0,0
ALLAIS,Clementine,1176220,October Sonata,"When Sangchan and Rawee meet and fall in love the day before he leaves to study abroad, he promises to return on October 8th of every year to see her. As the years pass and new relationships arise, Sangchan's faith in their love is tested.",https://a.ltrbxd.com/resized/film-poster/2/5/1/9/8/25198-october-sonata-0-230-0-345-crop.jpg?v=f7f7c03fd0,1,1,0,0,0,0,1,0,1,1,2
ALLAIS,Clementine,1189841,Meet Miss Anxiety,"Fresh off a recent break-up, a woman catches an early menopause, but manages to heal herself mentally and physically through a new love.",https://a.ltrbxd.com/resized/film-poster/2/2/6/9/6/5/226965-meet-miss-anxiety-0-230-0-345-crop.jpg?v=3c369d12b5,6,3,3,0,0,0,0,1,1,1,1
ALLAIS,Clementine,1067216,Chandralekha,An unemployed man saves a rich woman and takes her to the hospital where her relatives mistake him as her husband. He plays along as he needs money to repay a loan.,https://a.ltrbxd.com/resized/film-poster/2/0/5/1/6/5/205165-chandralekha-0-230-0-345-crop.jpg?v=fc8d418c2f,5,2,3,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1104264,Blood and Sand,"Remake of the tale of an acclaimed matador who finds himself involved with a beautiful woman, jeopardizing both his marriage and career.",https://a.ltrbxd.com/resized/film-poster/6/2/3/3/0/62330-blood-and-sand-0-230-0-345-crop.jpg?v=4c424ba277,3,2,1,1,1,1,1,0,1,1,2
ALLAIS,Clementine,1600212,Sheser Golpo,"Sheser Golpo is an Indian Bengali romantic drama film directed by Jiit Chakraborty. The film stars Soumitra Chatterjee as 'Amit Ray' and Mamata Shankar as 'Labanya', in the lead roles. ",https://a.ltrbxd.com/resized/film-poster/8/7/7/1/6/1/877161-sheser-golpo-0-230-0-345-crop.jpg?v=b938e0061c,2,1,1,0,0,0,0,0,0,0,0
ALLAIS,Clementine,1202329,Kawin Kontrak,"Three teenagers look for village girls to have temporary marriages or a ""marriage by contract"". They are well prepared with Cialis, Viagra, and even rubber bands. Jody, who likes older women, has a ""marriage by contract"" with Teh Euis, a pretty widow with one child. Dika, who likes it rough, has a ""marriage by contract"" with Rani who is tough at hitting mattresses when cleaning it, while Rama, who is very picky, is head over heels with Isa’s gentleness and natural beauty. But there is still a long way to go before their mission (to have sex) is accomplished. The sexy Teh Euis always comes up with ridiculous reasons at the ""critical"" moments while Rani’s feistiness hides a secret; and Isa’s gentleness is threatened by a wicked plan. It is a comic and sensual adventure and the three ""heroes"" find the feeling that has been behind their raging hormones: love.",https://a.ltrbxd.com/resized/film-poster/5/0/1/4/5/2/501452-kawin-kontrak-0-230-0-345-crop.jpg?v=145ae5b45e,8,4,4,0,0,1,1,0,0,1,2
ALLAIS,Clementine,1093653,Forever Lulu,A schizophrenic romantic tracks down her college sweetheart to help her find their son she gave up for adoption sixteen years ago to the dismay of his new wife.,https://a.ltrbxd.com/resized/film-poster/4/0/7/6/7/40767-forever-lulu-0-230-0-345-crop.jpg?v=9909a16130,5,3,2,1,1,1,0,0,1,1,2
ALLAIS,Clementine,1097238,Homebound,"A writer who was disabled during the Korean War is now contributing a serial to a newspaper. His wife, who once adored him, is tempted by a young man she happens to know. But he overlooks her affair thanking her for her utmost care up until that time. Then the young man asks her to leave with him for a faraway place.",https://a.ltrbxd.com/resized/film-poster/1/9/0/6/8/1/190681-homebound-0-230-0-345-crop.jpg?v=878dc61d1c,1,1,0,0,0,1,1,0,1,1,2
ALLAIS,Clementine,1030540,1981,Filmmaker Ricardo Trogi recalls the events surrounding his family moving to a new neighborhood when he was 11 years old.,https://a.ltrbxd.com/resized/film-poster/3/2/2/1/9/32219-1981-0-230-0-345-crop.jpg?v=f3ded33a34,0,0,0,0,0,0,0,0,0,0,0
ALLAIS,Clementine,1249246,The Man Who Cried,"Abel Mason is a man caught in a loveless marriage with a harridan wife who constantly berates him and beats their son Dick. When the one woman he loves dies at the hands of her husband after he was sent a letter by Mason's wife, exposing the affair, Abel leaves her for good taking to the road and young Dick with him.",https://a.ltrbxd.com/resized/film-poster/2/6/2/8/2628-the-man-who-cried-0-230-0-345-crop.jpg?v=49a6ee1624,2,0,2,0,1,1,0,0,0,1,1
ALLAIS,Clementine,1603259,Church Sister,A girl from church meets a wanderer who she begins to pity. She wishes to do everything for him and he expresses his anger for through world with her. The man's childhood friend soon discovers his secrets and wishes to steal them.,https://a.ltrbxd.com/resized/film-poster/4/7/2/6/9/4/472694-church-sister-0-230-0-345-crop.jpg?v=8c661e2bca,1,1,0,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1055320,The Sweet Life,"Kenny is an ice cream vendor in Chicago with a crisp white uniform and an apathetic heart. When he encounters Lolita, a sharp-tongued but despondent insurance actuary, their heated conversation, natural spark and mutual hopelessness lead to an unusual proposal for a meet-cute: to travel to San Francisco, where they will jump off the Golden Gate Bridge together.",https://a.ltrbxd.com/resized/film-poster/3/3/6/1/7/7/336177-the-sweet-life-0-230-0-345-crop.jpg?v=ce3136090d,2,1,1,1,1,0,0,0,0,1,1
ALLAIS,Clementine,1161403,A Holiday Boyfriend,Katie gets dumped right before Christmas and gets on a dating app determined to never spend another Christmas alone! But it will take more than an app and the advice of friends to help this girl find true love. It'll take a Christmas Miracle!,https://a.ltrbxd.com/resized/film-poster/5/7/8/9/1/3/578913-a-holiday-boyfriend-0-230-0-345-crop.jpg?v=0bffbce3d8,6,3,3,1,1,1,0,0,1,1,2
ALLAIS,Clementine,1435635,Ambrogio,"A woman wants to graduate to the Italian Naval Academy in the 60s. She has to fight her family, her friends and a world not ready to accept her.",https://a.ltrbxd.com/resized/film-poster/7/3/2/8/9/4/732894-ambrogio-0-230-0-345-crop.jpg?v=52fcdc1506,1,1,0,0,0,0,0,0,0,0,0
ALLAIS,Clementine,1233836,What's Left of My Life,"""Everything in life happens for a reason."" After the death of his pregnant wife, Schimon clings to this sentence. When he meets Milena just two weeks later and falls head over heels in love with her, he thinks he's found the reason.",https://a.ltrbxd.com/resized/film-poster/3/5/4/0/2/3/354023-die-reste-meines-lebens-0-230-0-345-crop.jpg?v=3085a06cba,1,0,1,0,0,0,0,0,1,1,1
ALLAIS,Clementine,1193184,Thin Ice,"Lesbian romantic comedy about two girls entering a figure skating competition at the Gay Games in New York 1994. Steffi, an ambitious photographer and previously straight Natalie win the gold medal for Britain.",https://a.ltrbxd.com/resized/film-poster/3/4/4/0/7/6/344076-thin-ice-0-230-0-345-crop.jpg?v=4bab311c1a,1,1,0,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1201965,Night Conversations,"It is a positive and optimistic story of two thirty-something people who are made for each other, Matylda and Bartek, who are needing and looking for love and closeness, but who are constantly missing each other in the course of their lives.",https://a.ltrbxd.com/resized/film-poster/2/8/4/2/7/28427-night-conversations-0-230-0-345-crop.jpg?v=7e1bebca96,2,1,1,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1300931,Suburbia,"After receiving a blood test result and learning the name of his soul mate, Jon, a nerdy high school boy goes to confess his love for his high school crush and friend, Vio, a tomboy teen girl, despite not being each other's chosen soulmates. They both begin an unlawful relationship. At the end of the school year near the Vio's supposed marriage with her soulmate, she suggests for them to run away together, but Jon is hesitant, very much aware of the government's regulation against choosing your own partner.",https://a.ltrbxd.com/resized/film-poster/8/0/5/3/1/0/805310-suburbia-0-230-0-345-crop.jpg?v=29ebd93226,2,1,1,0,1,1,1,1,1,1,2
ALLAIS,Clementine,1394696,Because the Night,"Stockholm, Sweden. A warm summer night is torn apart by flashing lights and loud music. Trembling air full of hopes and expectations. Four people end up at the same place for the same reason, because the night.",https://a.ltrbxd.com/resized/film-poster/2/8/3/1/9/7/283197-because-the-night-0-230-0-345-crop.jpg?v=bd419ac2dc,1,1,0,0,0,0,0,0,0,1,2
ALLAIS,Clementine,1006881,Frankie and Johnny,"When Johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a New York diner. Following a brief fling with waitress Cora, Frankie develops an attraction for Cora's friend and fellow waitress Frankie. While Frankie resists Johnny's charms initially, she eventually relents when her best friend, Tim, persuades her to give Johnny a chance.",https://a.ltrbxd.com/resized/film-poster/4/9/5/9/3/49593-frankie-and-johnny-0-230-0-345-crop.jpg?v=5fc6c4fed6,2,1,1,1,1,0,0,0,0,1,1
ALLAIS,Clementine,1406027,Perfect Rivals,"Based upon an urban legend of 2 rivalling bak kwa shops, ""Hao Han Bak Kwa"" and ""Mei Mei Bak Kwa"". The founders of these two stores however, Zeng Mei Mei (Irene Ang) and Chen Hao (Ha Yu), used to be lovers, yet, turned against each other for their own personal, selfish reasons. While the two engage in a battle to win a bak kwa competition, their children get engulfed in a complex relationship with one another... And there begins the story of the bak kwa war!",https://a.ltrbxd.com/resized/film-poster/2/6/2/4/5/5/262455-perfect-rivals-0-230-0-345-crop.jpg?v=d74d93e066,8,3,5,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1084218,Winter Love Story,"When new author Cassie is paired with successful author Elliot on a promotional book tour, she learns to believe in her talent. She also finds truth in the old adage “you can’t judge a book by its cover” as she falls for the guy she once thought to be pompous and full of himself.",https://a.ltrbxd.com/resized/film-poster/4/9/8/6/0/0/498600-winter-love-story-0-230-0-345-crop.jpg?v=aabaf6629a,2,1,1,1,1,0,0,0,0,1,1
ALLAIS,Clementine,1102964,Boys Over Flowers,"It's a story about a girl who becomes a student at Eitoku Gakuen, the institute for very rich people. She is faced with four of the most powerful and rich guys at school who call themselves F4.",https://a.ltrbxd.com/resized/film-poster/1/0/3/3/6/9/103369-boys-over-flowers-0-230-0-345-crop.jpg?v=42e821d4cd,1,1,0,0,0,0,0,0,0,0,0
ALLAIS,Clementine,1832225,Meet Me While Passing Through,"The soldier and the tracklayer Valya corresponded for more than a year. The girl said in her letters that she allegedly worked as a teacher and tried to “appropriate” qualities that she did not have, although in reality she was a sweet, good person. As a result, the soldier who came to Valya never recognized her, and Valya was ashamed to admit her deception...",https://a.ltrbxd.com/resized/film-poster/1/1/3/6/2/5/6/1136256-meet-me-while-passing-through-0-230-0-345-crop.jpg?v=dfcd0dab35,1,1,0,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1156412,The Locket,"A bereaved man takes a job at a health care center, where he befriends an elderly and embittered woman - and as time passes, he becomes obsessed with reuniting her with her long-lost true love.",https://a.ltrbxd.com/resized/film-poster/7/4/6/4/2/74642-the-locket-0-230-0-345-crop.jpg?v=2d66c77cbf,3,2,1,1,1,0,1,0,1,1,2
ALLAIS,Clementine,1031237,North to Alaska,"After striking gold in Alaska, the romantic George sends his womanizing partner Sam to bring his fiancée up from Seattle. When Sam finds that she has already married, he returns instead with Angel, a dancer originally from France.",https://a.ltrbxd.com/resized/film-poster/4/8/2/7/0/48270-north-to-alaska-0-230-0-345-crop.jpg?v=6e5d79cdbb,3,0,3,0,1,1,1,1,1,1,1
ALLAIS,Clementine,1049312,Love You Long Time,"While recovering from heartbreak, a screenwriter finds new inspiration when she makes an unexpected connection with a man via an old walkie-talkie.",https://a.ltrbxd.com/resized/film-poster/9/8/4/5/3/3/984533-love-you-long-time-0-230-0-345-crop.jpg?v=601cd7c292,2,1,1,0,0,0,0,0,0,1,1
ALLAIS,Clementine,1196253,I'm Not Worthy of You,"In the sequel of ""In ginocchio da te"", the engagement of Gianni and Carla is threatened by Giorgio.",https://a.ltrbxd.com/resized/film-poster/1/3/2/5/8/6/132586-i-m-not-worthy-of-you-0-230-0-345-crop.jpg?v=bd61ea1d8b,2,1,1,1,1,1,1,0,1,1,2
ALLAIS,Clementine,1027765,Thieves,"In the middle of the night, someone brings Ivan's body home to his wife and his young son. Flashbacks reveal the relationships among Ivan and his brother Alex, a cop with a cleanliness fetish; siblings Juliette and Jimmy, Ivan's partners in a seedy nightclub; the love triangle of Alex, Juliette, and Marie, a professor of philosophy; and of Alex and his nephew, Ivan's dour, stoic son. Ivan's death changes every relationship.",https://a.ltrbxd.com/resized/film-poster/1/5/6/9/7/15697-thieves-0-230-0-345-crop.jpg?v=61fa281510,3,2,1,0,0,1,1,0,1,1,1
ALLAIS,Clementine,1467646,Nadodi Thendral,"Thangarasu, a goldsmith's son, and Poonkuruvi, a gypsy and poultry seller, fall in love during the era of British rule. However, Thangarasu soon attracts the affections of a young English lady.",https://a.ltrbxd.com/resized/film-poster/6/5/1/9/5/65195-nadodi-thendral-0-230-0-345-crop.jpg?v=f58aaeb6ee,2,1,1,1,1,0,1,0,0,1,1
